program_id	author_id	type	post_id	comment_id	publish_date	feature	count	word
mbc_three	wlghtleo	POST	pymkc_i-5od2s		2011-08-20	LOVEMARK	1.0	taglove
mbc_three	wlghtleo	POST	pymkc_i-5od2s		2011-08-20	POSITIVE	2.0	즐겁다 좋아
mbc_three	wine990323	POST	pymkhr8-p7ug		2011-08-20	SMILEMARK	1.0	tagsmile
mbc_three	wogus153	POST	pymkv0p-ykrgk		2011-08-17	SMILEMARK	1.0	tagsmile
mbc_three	wogus153	POST	pymkv0p-ykrgk		2011-08-17	SEE	1.0	보다
mbc_three	2shy1104	POST	pymkx3u-56l03		2011-08-18	CRYMARK	1.0	tagcry
mbc_three	jhhh0401	POST	pymysjd-yemuz		2011-08-16	QUESTIONMARK	1.0	tagquestion
mbc_three	jhhh0401	POST	pymysjd-yemuz		2011-08-16	SMILEMARK	1.0	tagsmile
mbc_three	jhhh0401	POST	pymysjd-yemuz		2011-08-16	CRYMARK	1.0	tagcry
mbc_three	jhhh0401	POST	pymysjd-yemuz		2011-08-16	ANGER	1.0	미치다
mbc_three	tkfkddl0424	POST	pymytso-w0rh		2011-08-16	SEE	1.0	보다
mbc_three	hottest126	POST	pym_rif-_t47h		2011-08-16	QUESTIONMARK	1.0	tagquestion
mbc_three	hottest126	POST	pym_rif-_t47h		2011-08-16	CRYMARK	1.0	tagcry
mbc_three	kwkilove	POST	pym_vsp-5bxzs		2011-08-19	EXCLAMMARK	1.0	tagexclamation
mbc_three	1737ksk	POST	pyo47h_-msz_		2011-08-16	QUESTIONMARK	1.0	tagquestion
mbc_three	flsemfls	POST	pyo4gb0-5b9np		2011-08-15	SMILEMARK	1.0	tagsmile
mbc_three	natur15	POST	pyo4qk3-5cels		2011-08-15	EXCLAMMARK	1.0	tagexclamation
mbc_three	natur15	POST	pyo4qk3-5cels		2011-08-15	SMILEMARK	1.0	tagsmile
mbc_three	natur15	POST	pyo4qk3-5cels		2011-08-15	LOVEMARK	1.0	taglove
mbc_three	natur15	POST	pyo4qk3-5cels		2011-08-15	SEE	1.0	보다
mbc_three	arnow2120	POST	pyo77bc-5wn7j		2011-08-15	SMILEMARK	1.0	tagsmile
mbc_three	arnow2120	POST	pyo77bc-5wn7j		2011-08-15	NEGATIVE	1.0	싫다
mbc_three	dlah1211	POST	pyo7i8a-1ljk		2011-08-15	PRESENT	2.0	오늘 지금
mbc_three	dlah1211	POST	pyo7i8a-1ljk		2011-08-15	EXCLAMMARK	1.0	tagexclamation
mbc_three	dlah1211	POST	pyo7i8a-1ljk		2011-08-15	SMILEMARK	1.0	tagsmile
mbc_three	dlah1211	POST	pyo7i8a-1ljk		2011-08-15	POSITIVE	1.0	재미있
mbc_three	mople	POST	pyolxsd-ybyr8		2011-08-16	PRESENT	1.0	오늘
mbc_three	6041103	POST	pyolxut-yb_pd		2011-08-15	EXCLAMMARK	1.0	tagexclamation
mbc_three	junes26	POST	pyovv83-yxvov		2011-08-15	SEE	1.0	보다
mbc_three	dlgusrn0204	POST	pyovyse-55xg0		2011-08-15	QUESTIONMARK	1.0	tagquestion
mbc_three	dlgusrn0204	POST	pyovyse-55xg0		2011-08-15	SMILEMARK	1.0	tagsmile
