program_id	author_id	type	post_id	comment_id	publish_date	feature	count	word
mbc_sundaynight_nagasoo	rockwear	POST	pym043j-y8gak		2011-08-22	PAST	1.0	어제
mbc_sundaynight_nagasoo	rockwear	POST	pym043j-y8gak		2011-08-22	QUESTIONMARK	1.0	tagquestion
mbc_sundaynight_nagasoo	rockwear	POST	pym043j-y8gak		2011-08-22	SEE	1.0	보다
mbc_sundaynight_nagasoo	blusea012	POST	pym07r_-jyk2		2011-08-22	PAST	1.0	어제
mbc_sundaynight_nagasoo	blusea012	POST	pym07r_-jyk2		2011-08-22	SMILEMARK	1.0	tagsmile
mbc_sundaynight_nagasoo	blusea012	POST	pym07r_-jyk2		2011-08-22	SEE	1.0	보다
mbc_sundaynight_nagasoo	8lulala99	POST	pym0a9g-_sttq		2011-08-22	QUESTIONMARK	1.0	tagquestion
mbc_sundaynight_nagasoo	8lulala99	POST	pym0a9g-_sttq		2011-08-22	EXCLAMMARK	1.0	tagexclamation
mbc_sundaynight_nagasoo	toktok456	POST	pym0caf-5cghw		2011-08-22	EXCLAMMARK	1.0	tagexclamation
mbc_sundaynight_nagasoo	toktok456	POST	pym0caf-5cghw		2011-08-22	CRYMARK	1.0	tagcry
mbc_sundaynight_nagasoo	toktok456	POST	pym0caf-5cghw		2011-08-22	POSITIVE	1.0	사랑하
mbc_sundaynight_nagasoo	toktok456	POST	pym0caf-5cghw		2011-08-22	SADNESS	2.0	슬픔 슬프다
mbc_sundaynight_nagasoo	shinji0	POST	pym0cx5-3q78		2011-08-22	EXCLAMMARK	1.0	tagexclamation
mbc_sundaynight_nagasoo	shinji0	POST	pym0cx5-3q78		2011-08-22	CRYMARK	1.0	tagcry
mbc_sundaynight_nagasoo	shinji0	POST	pym0cx5-3q78		2011-08-22	POSITIVE	1.0	좋다
mbc_sundaynight_nagasoo	andy323232	POST	pym0czi-_rusj		2011-08-22	SADNESS	2.0	슬프다 슬픔
mbc_sundaynight_nagasoo	andy323232	POST	pym0czi-_rusj		2011-08-22	HEAR	1.0	듣다
mbc_sundaynight_nagasoo	dd1559	POST	pym0hkz-ykark		2011-08-22	SMILEMARK	1.0	tagsmile
mbc_sundaynight_nagasoo	dd1559	POST	pym0hkz-ykark		2011-08-22	POSITIVE	3.0	기쁘다 웃음 웃다
mbc_sundaynight_nagasoo	syuos	POST	pym0li9-yulut		2011-08-22	PAST	1.0	어제
mbc_sundaynight_nagasoo	kkarilyg	POST	pym0n95-i__i		2011-08-22	PAST	1.0	어제
mbc_sundaynight_nagasoo	kkarilyg	POST	pym0n95-i__i		2011-08-22	QUESTIONMARK	1.0	tagquestion
mbc_sundaynight_nagasoo	kkarilyg	POST	pym0n95-i__i		2011-08-22	SMILEMARK	1.0	tagsmile
mbc_sundaynight_nagasoo	80gusdud	POST	pym0q9b-y35gi		2011-08-22	EXCLAMMARK	1.0	tagexclamation
mbc_sundaynight_nagasoo	80gusdud	POST	pym0q9b-y35gi		2011-08-22	POSITIVE	1.0	행복
mbc_sundaynight_nagasoo	yangpa	POST	pym0suk-y82c		2011-08-22	CRYMARK	1.0	tagcry
mbc_sundaynight_nagasoo	psm0012300	POST	pym0swf-5eu78		2011-08-22	PRESENT	1.0	오늘
mbc_sundaynight_nagasoo	taekyoung22	POST	pym0swj-zji0		2011-08-22	QUESTIONMARK	1.0	tagquestion
mbc_sundaynight_nagasoo	taekyoung22	POST	pym0swj-zji0		2011-08-22	EXCLAMMARK	1.0	tagexclamation
mbc_sundaynight_nagasoo	apple0897	POST	pym0t_u-gwfm		2011-08-22	HEAR	1.0	듣다
mbc_sundaynight_nagasoo	jjangcop	POST	pym0u5l-y36d8		2011-08-22	SMILEMARK	1.0	tagsmile
mbc_sundaynight_nagasoo	xyovite	POST	pym0vfd-5hso2		2011-08-22	QUESTIONMARK	1.0	tagquestion
