"","tf"
"좋다",31
"좋아",14
"재미있",10
"웃기다",9
"사랑하",7
"보고싶다",6
"웃다",6
"슬프다",5
"아프",5
"웃음",5
"좋아하다",5
"행복",5
"보고싶어",4
"부럽다",4
"미워",3
"미치다",3
"불쌍",3
"웃겨",3
"존나",3
"걱정",2
"멋지다",2
"싫다",2
"즐겁다",2
