program_id	author_id	type	post_id	comment_id	publish_date	feature	count	word
mbc_challenge	figrett92	POST	pym1n_c-_avkp		2011-08-23	LOVEMARK	1.0	taglove
mbc_challenge	mamas_	POST	pym1ule-yix7t		2011-08-23	SMILEMARK	1.0	tagsmile
mbc_challenge	mamas_	POST	pym1ule-yix7t		2011-08-23	ANXIETY	1.0	무섭
mbc_challenge	gemmm	POST	pym1zw6-enid		2011-08-23	SMILEMARK	1.0	tagsmile
mbc_challenge	gemmm	POST	pym1zw6-enid		2011-08-23	POSITIVE	1.0	웃기다
mbc_challenge	tngus1401	POST	pym800f-9cjb		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	tngus1401	POST	pym800f-9cjb		2011-08-27	CRYMARK	1.0	tagcry
mbc_challenge	tngus1401	POST	pym800f-9cjb		2011-08-27	LOVEMARK	1.0	taglove
mbc_challenge	hello_loveme	POST	pym80mz-_hqc7		2011-08-27	QUANTIFIER	1.0	조금
mbc_challenge	hello_loveme	POST	pym80mz-_hqc7		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	hello_loveme	POST	pym80mz-_hqc7		2011-08-27	CRYMARK	1.0	tagcry
mbc_challenge	wine990323	POST	pym814b-p7ug		2011-08-27	QUANTIFIER	1.0	많이
mbc_challenge	wine990323	POST	pym814b-p7ug		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	wine990323	POST	pym814b-p7ug		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	wine990323	POST	pym814b-p7ug		2011-08-27	POSITIVE	1.0	좋다
mbc_challenge	wine990323	POST	pym814b-p7ug		2011-08-27	NEGATIVE	1.0	속상
mbc_challenge	wine990323	POST	pym814b-p7ug		2011-08-27	ANGER	1.0	속상
mbc_challenge	wine990323	POST	pym81b0-p7ug		2011-08-27	QUANTIFIER	1.0	많이
mbc_challenge	wine990323	POST	pym81b0-p7ug		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	wine990323	POST	pym81b0-p7ug		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	wine990323	POST	pym81b0-p7ug		2011-08-27	POSITIVE	1.0	좋다
mbc_challenge	wine990323	POST	pym81b0-p7ug		2011-08-27	NEGATIVE	1.0	속상
mbc_challenge	wine990323	POST	pym81b0-p7ug		2011-08-27	ANGER	1.0	속상
mbc_challenge	nrj1540	POST	pym81rg-yrp11		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	nrj1540	POST	pym81rg-yrp11		2011-08-27	CRYMARK	1.0	tagcry
mbc_challenge	khi_9866	POST	pym81s0-_h8qf		2011-08-27	PRESENT	1.0	요즘
mbc_challenge	khi_9866	POST	pym81s0-_h8qf		2011-08-27	QUESTIONMARK	1.0	tagquestion
mbc_challenge	khi_9866	POST	pym81s0-_h8qf		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	khi_9866	POST	pym81s0-_h8qf		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	ye___jin_	POST	pym81vn-_smb_		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	ye___jin_	POST	pym81vn-_smb_		2011-08-27	CRYMARK	1.0	tagcry
mbc_challenge	ye___jin_	POST	pym81vn-_smb_		2011-08-27	POSITIVE	3.0	보고싶어 사랑하 좋아
mbc_challenge	0_3_0_3	POST	pym81_b-5yb3l		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	oujung4941	POST	pym831p-5kvzk		2011-08-27	FUTURE	1.0	미래
mbc_challenge	oujung4941	POST	pym831p-5kvzk		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	wangguri00	POST	pym835g-qdji		2011-08-26	PRESENT	1.0	지금
mbc_challenge	wangguri00	POST	pym835g-qdji		2011-08-26	SMILEMARK	1.0	tagsmile
mbc_challenge	dbwls5075	POST	pym8380-85v8		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	dbwls5075	POST	pym8380-85v8		2011-08-27	POSITIVE	1.0	웃기다
mbc_challenge	dbwls5075	POST	pym8380-85v8		2011-08-27	SEE	1.0	보다
mbc_challenge	tngus1401	POST	pym83io-9cjb		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	tngus1401	POST	pym83io-9cjb		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	tngus1401	POST	pym83io-9cjb		2011-08-27	CRYMARK	1.0	tagcry
mbc_challenge	tngus1401	POST	pym83io-9cjb		2011-08-27	LOVEMARK	1.0	taglove
mbc_challenge	cysh3426	POST	pym83j5-5mh9		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	cysh3426	POST	pym83j5-5mh9		2011-08-27	POSITIVE	1.0	즐겁다
mbc_challenge	gksskatls	POST	pym83nv-_a_82		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	hae3089	POST	pym83ok-_05j		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	hae3089	POST	pym83ok-_05j		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	tngus1401	POST	pym83pw-9cjb		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	tngus1401	POST	pym83pw-9cjb		2011-08-27	CRYMARK	1.0	tagcry
mbc_challenge	tjswk110	POST	pym83tx-c284		2011-08-27	PRESENT	1.0	올해
mbc_challenge	tjswk110	POST	pym83tx-c284		2011-08-27	EXCLAMMARK	1.0	tagexclamation
mbc_challenge	tjswk110	POST	pym83tx-c284		2011-08-27	SMILEMARK	1.0	tagsmile
mbc_challenge	tngus1401	POST	pym83uh-9cjb		2011-08-27	QUANTIFIER	1.0	많이
