"","tf"
"꼬꼬면",14
"좋다",12
"생각",8
"나도",7
"싶다",7
"오빠",7
"이경규",7
"청춘합창단",7
"괜찮다",6
"그렇다",6
"완전",6
"귀엽다",5
"또르르",5
"사람",5
"아니다",5
