"","tf"
"달인",188
"애정",184
"달이다",131
"진실",69
"불편",64
"김병",45
"김병만",45
"헬스걸",43
"감사",32
"아니다",32
"정말",30
"제가",29
"좋다",29
"불편한진실",27
"진짜",27
"사람",26
"생활",26
"최효종",25
"다시보기",24
"생각",24
"웃기다",23
"개그맨",20
"극과극",20
"많다",20
"다이어트",18
"만나다",18
"완전",17
"그리다",16
"애매",16
"이벤트",16
"차다",16
"화제",16
"남자",15
"대박",15
"받다",15
"발견",15
"발도장",15
"코너",15
"via",14
"거다",14
"아임in",14
"아직",14
"웃다",13
"이거",13
