"","tf"
"웃기다",3
"웃음",3
"좋다",2
"걱정",1
"무섭",1
"보고싶어",1
"부끄럽다",1
"부럽다",1
"불쌍",1
"슬프다",1
"아프",1
"웃겨",1
"재미있",1
"존나",1
"좋아",1
"좋아하다",1
"행복",1
