"","tf"
"노래",30
"나도",20
"좋다",18
"바비킴",16
"생각",15
"좋아하다",15
"김경호",14
"많다",14
"윤종신",14
"조관우",13
"사람",12
"아니다",12
"진짜",12
"경연",11
"만들다",10
"소찬휘",10
"연예인",10
"special",9
"그리다",9
"윤민수",9
"인순이",9
"임재범",9
"1위",8
"가장",8
"한번",8
"김영희pd",7
"뒤풀이하",7
"박정현",7
"밤새다",7
"밤샘",7
"방송",7
"부르다",7
"사랑",7
"시비킴",7
"이르다",7
"이름",7
"차다",7
"추석",7
"그렇다",6
"네이버앱",6
"뉴스",6
"느끼다",6
"듣다",6
"못하다",6
"스크랩",6
"음악",6
"음악검색",6
"정말",6
"조인스",6
