"","tf"
"무섭",9
"무서",6
"슬프다",4
"좋다",3
"좋아하다",3
"멋지다",2
"아쉬",2
"좋아",2
"즐겁다",2
"걱정",1
"미치다",1
"부럽다",1
"슬픔",1
"아프",1
"웃겨",1
"웃음",1
"재미없",1
"재미있",1
"행복",1
