"","tf"
"좋다",49
"좋아하다",26
"멋지다",11
"좋아",11
"행복",8
"미치다",6
"슬프다",6
"아프",5
"웃다",5
"보고싶다",4
"보고싶어",4
"슬프",3
"슬픔",3
"아쉬",3
"존나",3
"후회",3
"걱정",2
"기쁘다",2
"두려",2
"무섭",2
"미워",2
"반가",2
"부끄럽다",2
"사랑하",2
"속상",2
"싫다",2
"웃기다",2
"즐겁다",2
