"","tf"
"슈퍼주니어",55
"임수향",33
"최민수",31
"강심장에",28
"성훈",26
"슈주",22
"다시보기",18
"은혁",14
"출연",14
"신동",13
"진짜",13
"오빠",12
"규현",11
"완전",11
"vs",10
"열애",10
"최시원",10
"강심장이",9
"신기생뎐",9
"임수향과",9
"고백",8
"많다",8
"우리",8
"좋다",8
"이민호",7
"이승기",7
"화제",7
"tv리포트",6
"규현이",6
"려욱",6
"봉천동귀신",6
"승승장구",6
"은혁이",6
"잘생기다",6
"강심장은",5
"강심장을",5
"귀신",5
"동해",5
"사귀다",5
"시원",5
"엄마",5
"키스신",5
