"","tf"
"좋다",17
"좋아하다",13
"좋아",5
"행복",5
"걱정",3
"슬프다",3
"아프",3
"멋지다",2
"미치다",2
"부럽다",2
"불안",2
"싫다",2
"쓸쓸",2
"웃기다",2
"보고싶다",1
"불쾌",1
"서글프다",1
"슬프",1
"슬픔",1
"아쉬",1
"외롭다",1
"우울",1
"웃다",1
